timestamp,action,symbol,side,amount,price,realized_pnl,reason,balance_after
2025-08-26T18:35:21.385852,close,AVAX/USDT,buy,0.594832,24.644,0.15435771,partial_1.0R,203.14150861
2025-08-26T18:35:22.427912,close,AVAX/USDT,buy,1.189665,24.494,0.13035516,opposite_signal,232.28116312
2025-08-26T18:35:23.430783,open,AVAX/USDT,sell,2.370797,24.494,,open,174.1527911
2025-08-26T18:35:24.465679,close,AVAX/USDT,sell,2.370797,24.561,-0.21699312,opposite_signal,232.38193622
2025-08-26T18:35:25.411207,open,AVAX/USDT,buy,2.365355,24.561,,open,174.22835658
2025-08-26T18:35:26.283594,close,AVAX/USDT,buy,0.591339,24.738,0.09009079,partial_0.5R,188.85690076
2025-08-26T18:35:27.286378,close,AVAX/USDT,buy,1.774016,24.837,0.44581199,TP,232.91813615
2025-08-26T18:35:28.200769,open,AVAX/USDT,sell,2.361295,24.66,,open,174.63037192
2025-08-26T18:35:29.332495,close,AVAX/USDT,sell,2.361295,24.84,-0.48347515,opposite_signal,233.28493972
2025-08-26T18:35:30.496651,open,AVAX/USDT,buy,2.347876,24.84,,open,174.90537864
2025-08-26T18:35:32.234093,close,AVAX/USDT,buy,0.586969,25.05,0.10862155,partial_0.5R,189.60895209
2025-08-26T18:35:33.335287,close,AVAX/USDT,buy,1.760907,25.421,0.97883449,TP,234.37296894
2025-08-26T18:35:34.246941,open,AVAX/USDT,sell,2.338585,25.055,,open,175.72112851
2025-08-26T18:35:36.329601,close,AVAX/USDT,sell,2.338585,25.235,-0.47974902,opposite_signal,234.73532099
2025-08-26T18:35:37.186225,open,AVAX/USDT,buy,2.325494,25.235,,open,175.99279606
2025-08-26T18:35:38.165503,close,AVAX/USDT,buy,2.325494,25.072,-0.43754984,opposite_signal,234.29758163
2025-08-26T18:35:40.874260,open,AVAX/USDT,sell,2.336247,25.072,,open,175.66462246
2025-08-26T18:35:41.757766,close,AVAX/USDT,sell,0.584062,24.69,0.20857964,partial_0.5R,190.08511324
2025-08-26T18:35:42.621589,close,AVAX/USDT,sell,0.584062,24.69,0.20857964,partial_1.0R,204.50560402
2025-08-26T18:35:43.652375,close,AVAX/USDT,sell,1.168123,24.081,1.12890152,opposite_signal,232.63517398
2025-08-26T18:35:44.716344,open,AVAX/USDT,buy,2.415132,24.081,,open,174.41822149
2025-08-26T18:35:45.745889,close,AVAX/USDT,buy,2.415132,23.934,-0.41300569,opposite_signal,232.22199078
2025-08-26T18:35:46.607084,open,AVAX/USDT,sell,2.42565,23.934,,open,174.10842818
2025-08-26T18:35:47.795065,close,AVAX/USDT,sell,0.606413,23.577,0.2020838,partial_0.5R,188.40582748
2025-08-26T18:35:48.589797,close,AVAX/USDT,sell,1.819237,23.734,0.32048771,opposite_signal,231.58359843
2025-08-26T18:35:49.555677,open,AVAX/USDT,buy,2.439365,23.734,,open,173.62981364
2025-08-26T18:35:50.668197,close,AVAX/USDT,buy,2.439365,23.686,-0.17492686,opposite_signal,231.40861303
2025-08-26T18:35:51.476642,open,AVAX/USDT,sell,2.442462,23.686,,open,173.49860594
2025-08-26T18:35:52.407360,close,AVAX/USDT,sell,2.442462,24.085,-1.03288176,opposite_signal,232.32530321
2025-08-26T18:35:53.438061,open,AVAX/USDT,buy,2.411514,24.085,,open,174.1859072
2025-08-26T18:35:54.382657,close,AVAX/USDT,buy,2.411514,23.563,-1.31626222,opposite_signal,231.00841159
2025-08-26T18:35:55.243100,open,AVAX/USDT,sell,2.450966,23.563,,open,173.19854762
2025-08-26T18:35:56.232908,close,AVAX/USDT,sell,2.450966,23.781,-0.59232986,opposite_signal,231.48497006
2025-08-26T18:35:57.155494,open,AVAX/USDT,buy,2.433508,23.781,,open,173.55584506
2025-08-26T18:35:58.164293,close,AVAX/USDT,buy,2.433508,23.478,-0.7948555,opposite_signal,230.68974588
2025-08-26T18:35:59.225429,open,AVAX/USDT,sell,2.456446,23.478,,open,172.95963426
2025-08-26T18:36:00.173399,close,AVAX/USDT,sell,2.456446,23.685,-0.566411,opposite_signal,231.14055777
2025-08-26T18:36:01.153713,open,AVAX/USDT,buy,2.439736,23.685,,open,173.29762546
2025-08-26T18:36:02.071142,close,AVAX/USDT,buy,0.609934,23.896,0.11418544,partial_0.5R,187.87260832
2025-08-26T18:36:02.956628,close,AVAX/USDT,buy,1.829802,23.686,-0.04150997,opposite_signal,231.2132985
2025-08-26T18:36:03.908248,open,AVAX/USDT,sell,2.4404,23.686,,open,173.35218078
2025-08-26T18:36:05.022676,close,AVAX/USDT,sell,2.4404,23.929,-0.65111702,opposite_signal,231.74851238
2025-08-26T18:36:05.951357,open,AVAX/USDT,buy,2.42121,23.929,,open,173.75344116
2025-08-26T18:36:06.907693,close,AVAX/USDT,buy,2.42121,23.58,-0.90251692,opposite_signal,230.84557296
2025-08-26T18:36:07.668610,open,AVAX/USDT,sell,2.447472,23.58,,open,173.07647181
2025-08-26T18:36:08.696593,close,AVAX/USDT,sell,0.611868,23.105,0.27635477,partial_0.5R,187.21368195
2025-08-26T18:36:09.773000,close,AVAX/USDT,sell,0.611868,23.105,0.27635477,partial_1.0R,201.35089209
2025-08-26T18:36:10.803648,close,AVAX/USDT,sell,1.223736,23.249,0.37640345,opposite_signal,229.80153035
2025-08-26T18:36:11.673973,open,AVAX/USDT,buy,2.47109,23.249,,open,172.29370857
2025-08-26T18:36:12.778627,close,AVAX/USDT,buy,2.47109,23.164,-0.267388,opposite_signal,229.53403733
2025-08-26T18:36:13.549330,open,AVAX/USDT,sell,2.477271,23.164,,open,172.09314838
2025-08-26T18:36:14.646768,close,AVAX/USDT,sell,2.477271,23.171,-0.07473307,opposite_signal,229.49399472
2025-08-26T18:36:15.526823,open,AVAX/USDT,buy,2.476091,23.171,,open,172.06311666
2025-08-26T18:36:16.708398,close,AVAX/USDT,buy,2.476091,23.251,0.14061473,opposite_signal,229.6347085
2025-08-26T18:36:17.637495,open,AVAX/USDT,sell,2.469084,23.251,,open,172.16862774
2025-08-26T18:36:18.728890,close,AVAX/USDT,sell,2.469084,22.826,0.99247671,TP,228.52793912
2025-08-26T18:36:19.629594,open,AVAX/USDT,sell,2.516828,22.7,,open,171.33881153
2025-08-26T18:36:20.473552,close,AVAX/USDT,sell,0.629207,22.474,0.12798888,partial_0.5R,185.47960965
2025-08-26T18:36:21.455178,close,AVAX/USDT,sell,1.887621,22.685,-0.01452052,opposite_signal,228.30029203
2025-08-26T18:36:22.448080,open,AVAX/USDT,buy,2.515983,22.685,,open,171.1681426
2025-08-26T18:36:23.734376,close,AVAX/USDT,buy,2.515983,22.609,-0.24819418,opposite_signal,228.05200225
2025-08-26T18:36:24.713268,open,AVAX/USDT,sell,2.521695,22.609,,open,170.98198699
2025-08-26T18:36:25.690069,close,AVAX/USDT,sell,0.630424,22.359,0.14343155,partial_0.5R,185.07763721
2025-08-26T18:36:26.690723,close,AVAX/USDT,sell,1.891271,22.493,0.17673738,opposite_signal,227.61799581
2025-08-26T18:36:27.774884,open,AVAX/USDT,buy,2.529876,22.493,,open,170.65659044
2025-08-26T18:36:28.842802,close,AVAX/USDT,buy,0.632469,22.831,0.19944151,partial_0.5R,185.09649018
2025-08-26T18:36:29.823041,close,AVAX/USDT,buy,0.632469,22.831,0.19944151,partial_1.0R,199.53638992
2025-08-26T18:36:30.980111,close,AVAX/USDT,buy,1.264938,22.97,0.57462149,TP,228.59201578
2025-08-26T18:36:32.030094,open,AVAX/USDT,sell,2.501992,22.841,,open,171.38686851
2025-08-26T18:36:33.098238,close,AVAX/USDT,sell,2.501992,23.023,-0.51273822,opposite_signal,228.99023033
2025-08-26T18:36:34.000868,open,AVAX/USDT,buy,2.486538,23.023,,open,171.68541839
2025-08-26T18:36:35.102411,close,AVAX/USDT,buy,2.486538,22.917,-0.32068881,opposite_signal,228.66940973
2025-08-26T18:36:35.850150,open,AVAX/USDT,sell,2.494539,22.917,,open,171.44489212
2025-08-26T18:36:36.955002,close,AVAX/USDT,sell,2.494539,22.931,-0.09210836,opposite_signal,228.64716593
2025-08-26T18:36:37.779571,open,AVAX/USDT,buy,2.492774,22.931,,open,171.42820353
2025-08-26T18:36:38.687088,close,AVAX/USDT,buy,2.492774,22.578,-0.93667105,opposite_signal,227.71005491
2025-08-26T18:36:39.490350,open,AVAX/USDT,sell,2.521371,22.578,,open,170.72561295
2025-08-26T18:36:40.357191,close,AVAX/USDT,sell,2.521371,23.101,-1.37626389,opposite_signal,228.97180442
2025-08-26T18:36:42.827080,open,AVAX/USDT,buy,2.477943,23.101,,open,171.67160022
2025-08-26T18:36:43.722293,close,AVAX/USDT,buy,0.619486,23.381,0.15905861,partial_0.5R,186.15580239
2025-08-26T18:36:44.610055,close,AVAX/USDT,buy,1.858457,23.154,0.05551676,opposite_signal,229.18651576
2025-08-26T18:36:45.493871,open,AVAX/USDT,sell,2.474589,23.154,,open,171.83258542
2025-08-26T18:36:46.275198,close,AVAX/USDT,sell,2.474589,23.517,-0.95602158,opposite_signal,230.02749494
2025-08-26T18:36:47.129394,open,AVAX/USDT,buy,2.445332,23.517,,open,172.46311542
2025-08-26T18:36:48.270978,close,AVAX/USDT,buy,2.445332,23.491,-0.12105372,opposite_signal,229.90640943
2025-08-26T18:36:49.230773,open,AVAX/USDT,sell,2.44675,23.491,,open,172.37232858
2025-08-26T18:36:50.170396,close,AVAX/USDT,sell,2.44675,23.536,-0.16763541,opposite_signal,229.95903658
2025-08-26T18:36:51.155751,open,AVAX/USDT,buy,2.442631,23.536,,open,172.4117836
2025-08-26T18:36:52.203995,close,AVAX/USDT,buy,2.442631,23.449,-0.26989241,opposite_signal,229.68903792
2025-08-26T18:36:53.075464,open,AVAX/USDT,sell,2.448815,23.449,,open,172.20935272
2025-08-26T18:36:54.006091,close,AVAX/USDT,sell,2.448815,23.552,-0.30977632,opposite_signal,229.8838436
2025-08-26T18:36:54.970472,open,AVAX/USDT,buy,2.440173,23.552,,open,172.35541815
2025-08-26T18:36:55.932237,close,AVAX/USDT,buy,2.440173,23.262,-0.7647673,opposite_signal,229.11872248
2025-08-26T18:36:56.723893,open,AVAX/USDT,sell,2.462371,23.262,,open,171.7817686
2025-08-26T18:36:57.797993,close,AVAX/USDT,sell,2.462371,23.399,-0.39479317,opposite_signal,229.39878763
2025-08-26T18:36:58.627240,open,AVAX/USDT,buy,2.450946,23.399,,open,171.99175249
2025-08-26T18:36:59.610200,close,AVAX/USDT,buy,2.450946,23.401,-0.05245024,opposite_signal,229.34633984
2025-08-26T18:37:00.753882,open,AVAX/USDT,sell,2.450177,23.401,,open,171.95241127
2025-08-26T18:37:01.821376,close,AVAX/USDT,sell,2.450177,23.105,0.66827843,TP,228.56375085
2025-08-26T18:37:03.338166,open,AVAX/USDT,sell,2.492625,22.924,,open,171.36567442
2025-08-26T18:37:04.132134,close,AVAX/USDT,sell,2.492625,23.015,-0.28408322,opposite_signal,228.73343879
2025-08-26T18:37:05.052939,open,AVAX/USDT,buy,2.484613,23.015,,open,171.49288723
2025-08-26T18:37:06.015798,close,AVAX/USDT,buy,2.484613,22.829,-0.51909032,opposite_signal,228.21411741
2025-08-26T18:37:07.008307,open,AVAX/USDT,sell,2.499169,22.829,,open,171.10353477
2025-08-26T18:37:07.938972,close,AVAX/USDT,sell,2.499169,22.959,-0.38210795,opposite_signal,228.48195585
2025-08-26T18:37:08.925414,open,AVAX/USDT,buy,2.487935,22.959,,open,171.30433568
2025-08-26T18:37:09.939477,close,AVAX/USDT,buy,2.487935,22.772,-0.52213172,opposite_signal,227.9595915
2025-08-26T18:37:10.888406,open,AVAX/USDT,sell,2.50263,22.772,,open,170.91271125
2025-08-26T18:37:12.399129,close,AVAX/USDT,sell,2.50263,22.918,-0.42255656,opposite_signal,228.26798559
2025-08-26T18:37:13.344947,open,AVAX/USDT,buy,2.490051,22.918,,open,171.14392978
2025-08-26T18:37:14.416069,close,AVAX/USDT,buy,0.622513,23.096,0.09648516,partial_0.5R,185.52149003
2025-08-26T18:37:15.824287,close,AVAX/USDT,buy,1.867538,22.884,-0.10626478,opposite_signal,228.25822962
2025-08-26T18:37:16.741800,open,AVAX/USDT,sell,2.493644,22.884,,open,171.13661578
2025-08-26T18:37:17.820050,close,AVAX/USDT,sell,2.493644,22.982,-0.30156385,opposite_signal,228.44554219
2025-08-26T18:37:18.668666,open,AVAX/USDT,buy,2.485049,22.982,,open,171.27703467
2025-08-26T18:37:19.766767,close,AVAX/USDT,buy,2.485049,22.874,-0.3253625,opposite_signal,228.1200455
2025-08-26T18:37:20.676210,open,AVAX/USDT,sell,2.493224,22.874,,open,171.03300972
2025-08-26T18:37:21.700565,close,AVAX/USDT,sell,2.493224,23.066,-0.53596836,opposite_signal,228.5417145
2025-08-26T18:37:22.474891,open,AVAX/USDT,buy,2.477041,23.066,,open,171.34915137
2025-08-26T18:37:23.334269,close,AVAX/USDT,buy,2.477041,22.76,-0.81473099,opposite_signal,227.72660453
2025-08-26T18:37:24.214704,open,AVAX/USDT,sell,2.501391,22.76,,open,170.73801371
2025-08-26T18:37:25.310051,close,AVAX/USDT,sell,0.625348,22.577,0.10026298,partial_0.5R,184.8564955
2025-08-26T18:37:26.298830,close,AVAX/USDT,sell,1.876043,22.641,0.180662,opposite_signal,227.33198507
2025-08-26T18:37:27.475394,open,AVAX/USDT,buy,2.51018,22.641,,open,170.4421667
2025-08-26T18:37:29.114224,close,AVAX/USDT,buy,2.51018,24.785,5.32230202,TP,232.656978
2025-08-26T18:37:30.092073,open,AVAX/USDT,buy,2.329178,24.972,,open,174.43458075
2025-08-26T18:37:32.359127,close,AVAX/USDT,buy,2.329178,25.103,0.24680552,opposite_signal,232.90393609
2025-08-26T18:37:33.126853,open,AVAX/USDT,sell,2.319483,25.103,,open,174.61972836
2025-08-26T18:37:34.202266,close,AVAX/USDT,sell,2.319483,25.248,-0.39471918,opposite_signal,233.18203514
2025-08-26T18:37:35.156433,open,AVAX/USDT,buy,2.308916,25.248,,open,174.82822846
2025-08-26T18:37:36.234734,close,AVAX/USDT,buy,2.308916,25.122,-0.34907347,opposite_signal,232.83281621
2025-08-26T18:37:37.720327,open,AVAX/USDT,sell,2.317021,25.122,,open,174.56640645
2025-08-26T18:37:38.707474,close,AVAX/USDT,sell,0.579255,24.902,0.11294777,partial_0.5R,188.99101446
2025-08-26T18:37:39.740177,close,AVAX/USDT,sell,1.737766,24.94,0.27277539,opposite_signal,232.3308985
2025-08-26T18:37:40.549557,open,AVAX/USDT,buy,2.328898,24.94,,open,174.19009966
2025-08-26T18:37:41.650671,close,AVAX/USDT,buy,0.582225,25.264,0.17402589,partial_0.5R,188.89943206
2025-08-26T18:37:42.841516,close,AVAX/USDT,buy,1.746673,25.456,0.8572706,TP,233.36273995
2025-08-26T18:37:43.980426,open,AVAX/USDT,buy,2.259778,25.817,,open,174.96371064
2025-08-26T18:37:45.012301,close,AVAX/USDT,buy,0.564944,26.164,0.18135239,partial_0.5R,189.74490545
2025-08-26T18:37:45.876428,close,AVAX/USDT,buy,0.564944,26.164,0.18135239,partial_1.0R,204.52610027
2025-08-26T18:37:46.710391,close,AVAX/USDT,buy,1.12989,26.095,0.284782,opposite_signal,234.01057982
2025-08-26T18:37:47.727049,open,AVAX/USDT,sell,2.24191,26.095,,open,175.44943573
2025-08-26T18:37:48.560083,close,AVAX/USDT,sell,0.560477,25.633,0.2444442,partial_0.5R,189.81614267
2025-08-26T18:37:49.392168,close,AVAX/USDT,sell,0.560477,25.633,0.2444442,partial_1.0R,204.18284961
2025-08-26T18:37:50.220482,close,AVAX/USDT,sell,1.120956,25.463,0.67954707,TP,232.72575224
2025-08-26T18:37:51.224799,open,AVAX/USDT,buy,2.258333,25.763,,open,174.48613772
2025-08-26T18:37:52.319282,close,AVAX/USDT,buy,0.564583,25.983,0.1096008,partial_0.5R,189.15569781
2025-08-26T18:37:53.326957,close,AVAX/USDT,buy,1.69375,25.835,0.07825294,opposite_signal,232.91372906
2025-08-26T18:37:54.305309,open,AVAX/USDT,sell,2.253858,25.835,,open,174.62707921
2025-08-26T18:37:55.450497,close,AVAX/USDT,sell,2.253858,26.178,-0.83168825,opposite_signal,233.62857394
2025-08-26T18:37:56.435151,open,AVAX/USDT,buy,2.231154,26.178,,open,175.16301738
2025-08-26T18:37:57.600629,close,AVAX/USDT,buy,2.231154,26.07,-0.2992513,opposite_signal,233.32920216
2025-08-26T18:37:58.464070,open,AVAX/USDT,sell,2.237526,26.07,,open,174.93856703
2025-08-26T18:37:59.387425,close,AVAX/USDT,sell,2.237526,25.615,0.96025106,TP,232.25279552
2025-08-26T18:38:00.283136,open,AVAX/USDT,sell,2.280207,25.464,,open,174.13154128
2025-08-26T18:38:01.164472,close,AVAX/USDT,sell,2.280207,25.536,-0.22232018,opposite_signal,232.35890724
2025-08-26T18:38:02.088457,open,AVAX/USDT,buy,2.274817,25.536,,open,174.2110906
2025-08-26T18:38:03.077531,close,AVAX/USDT,buy,2.274817,25.474,-0.19905786,opposite_signal,232.15977885
2025-08-26T18:38:04.038264,open,AVAX/USDT,sell,2.278399,25.474,,open,174.06180279
2025-08-26T18:38:04.968640,close,AVAX/USDT,sell,2.278399,25.006,1.00878394,TP,231.03544819
2025-08-26T18:38:05.860140,open,AVAX/USDT,buy,2.300325,25.109,,open,173.2188289
2025-08-26T18:38:06.857879,close,AVAX/USDT,buy,2.300325,25.5,0.8412185,TP,231.8771164
2025-08-26T18:38:07.864310,open,AVAX/USDT,buy,2.254649,25.711,,open,173.84986668
2025-08-26T18:38:08.820802,close,AVAX/USDT,buy,0.563662,25.989,0.14212737,partial_0.5R,188.4988784
2025-08-26T18:38:09.768771,close,AVAX/USDT,buy,0.563662,25.989,0.14212737,partial_1.0R,203.14789012
2025-08-26T18:38:10.756046,close,AVAX/USDT,buy,1.127325,25.352,-0.43349197,opposite_signal,231.72783352
2025-08-26T18:38:11.547143,open,AVAX/USDT,sell,2.285104,25.352,,open,173.73794495
2025-08-26T18:38:12.680335,close,AVAX/USDT,sell,2.285104,25.645,-0.7278022,opposite_signal,232.33943703
2025-08-26T18:38:13.722313,open,AVAX/USDT,buy,2.264958,25.645,,open,174.19650427
2025-08-26T18:38:14.800404,close,AVAX/USDT,buy,2.264958,25.494,-0.3999225,opposite_signal,231.93934353
2025-08-26T18:38:16.311158,open,AVAX/USDT,sell,2.27445,25.494,,open,173.8965304
2025-08-26T18:38:17.546507,close,AVAX/USDT,sell,0.568612,25.088,0.21647571,partial_0.5R,188.16186825
2025-08-26T18:38:18.398732,close,AVAX/USDT,sell,1.705838,24.642,1.41061203,TP,230.19712825
2025-08-26T18:38:19.408341,open,AVAX/USDT,sell,2.369648,24.286,,open,172.59030765
2025-08-26T18:38:20.619275,close,AVAX/USDT,sell,2.369648,24.265,-0.00776178,opposite_signal,230.08981637
2025-08-26T18:38:21.549263,open,AVAX/USDT,buy,2.370594,24.265,,open,172.5098305
2025-08-26T18:38:22.395587,close,AVAX/USDT,buy,2.370594,24.186,-0.24470575,opposite_signal,229.84501698
2025-08-26T18:38:23.341754,open,AVAX/USDT,sell,2.375806,24.186,,open,172.32631182
2025-08-26T18:38:24.341836,close,AVAX/USDT,sell,0.593951,24.016,0.08665686,partial_0.5R,186.59063904
